

===============================================
2022-12-19 05:41:59

main_g.py --num-layers 4 --gconv-dropout 0 --between-dropout 0 --tlayer-dropout 0 --scheduler linear --warmup 10 --gconv-dim 256 --tlayer-dim 256 --num-heads 8 --device 1 --batch-size 64

info: None
dataset: NCI109
use_val_loss: True
epochs: 100
scheduler: linear
warmup: 10
patience: 25
batch_size: 64
lr: 0.0001
weight_decay: 0.0001
clustering: True
masked_attention: False
gconv_dim: 256
tlayer_dim: 256
gconv_dropout: 0.0
between_dropout: 0.0
tlayer_dropout: 0.0
num_layers: 4
num_heads: 8
skip_connection: none
seeds: 12344
save_state: False




=============== Run  0 ================

| Epoch   94 | Train e:  99.76, T l:  0.0066 | Val e:  82.04 | Test e:  84.78 
| Epoch   95 | Train e:  99.79, T l:  0.0065 | Val e:  80.58 | Test e:  84.54 
| Epoch   96 | Train e:  99.76, T l:  0.0064 | Val e:  81.07 | Test e:  84.78 
| Epoch   97 | Train e:  99.76, T l:  0.0063 | Val e:  81.80 | Test e:  84.78 
| Epoch   98 | Train e:  99.73, T l:  0.0064 | Val e:  81.07 | Test e:  84.78 
| Epoch   99 | Train e:  99.76, T l:  0.0062 | Val e:  81.31 | Test e:  85.02 



=============== Run  2 ================

| Epoch    0 | Train e:  58.22, T l:  0.6867 | Val e:  57.28 | Test e:  57.00 
| Epoch    1 | Train e:  70.77, T l:  0.5578 | Val e:  71.36 | Test e:  65.94 
| Epoch    2 | Train e:  77.55, T l:  0.5132 | Val e:  75.24 | Test e:  69.81 
| Epoch    3 | Train e:  76.58, T l:  0.5098 | Val e:  73.79 | Test e:  72.71 
| Epoch    4 | Train e:  65.62, T l:  0.6026 | Val e:  64.08 | Test e:  62.08 
| Epoch    5 | Train e:  71.07, T l:  0.6016 | Val e:  69.90 | Test e:  66.18 
| Epoch    6 | Train e:  78.22, T l:  0.4659 | Val e:  75.97 | Test e:  76.33 
| Epoch    7 | Train e:  70.71, T l:  0.6458 | Val e:  66.50 | Test e:  65.94 
| Epoch    8 | Train e:  79.40, T l:  0.4500 | Val e:  75.24 | Test e:  74.88 
| Epoch    9 | Train e:  73.61, T l:  0.5364 | Val e:  66.75 | Test e:  67.63 
| Epoch   10 | Train e:  79.49, T l:  0.4522 | Val e:  74.76 | Test e:  74.15 
| Epoch   11 | Train e:  81.07, T l:  0.4223 | Val e:  72.33 | Test e:  70.53 
| Epoch   12 | Train e:  81.88, T l:  0.4012 | Val e:  72.33 | Test e:  74.64 
| Epoch   13 | Train e:  79.22, T l:  0.4866 | Val e:  73.54 | Test e:  73.67 
| Epoch   14 | Train e:  82.76, T l:  0.3870 | Val e:  75.00 | Test e:  75.36 
| Epoch   15 | Train e:  85.55, T l:  0.3441 | Val e:  75.97 | Test e:  80.43 
| Epoch   16 | Train e:  83.91, T l:  0.3609 | Val e:  74.51 | Test e:  74.15 
| Epoch   17 | Train e:  85.58, T l:  0.3421 | Val e:  75.00 | Test e:  75.85 
| Epoch   18 | Train e:  86.70, T l:  0.3074 | Val e:  75.97 | Test e:  78.02 
| Epoch   19 | Train e:  86.91, T l:  0.3143 | Val e:  74.27 | Test e:  76.81 
| Epoch   20 | Train e:  89.19, T l:  0.2615 | Val e:  77.18 | Test e:  78.02 
| Epoch   21 | Train e:  89.76, T l:  0.2545 | Val e:  75.97 | Test e:  76.33 
| Epoch   22 | Train e:  89.34, T l:  0.2649 | Val e:  78.64 | Test e:  79.23 
| Epoch   23 | Train e:  88.00, T l:  0.2954 | Val e:  74.76 | Test e:  77.29 
| Epoch   24 | Train e:  92.64, T l:  0.1953 | Val e:  81.55 | Test e:  79.47 
| Epoch   25 | Train e:  93.49, T l:  0.1718 | Val e:  79.13 | Test e:  80.92 
| Epoch   26 | Train e:  90.82, T l:  0.2230 | Val e:  77.91 | Test e:  82.37 
| Epoch   27 | Train e:  91.28, T l:  0.2071 | Val e:  78.64 | Test e:  76.81 
| Epoch   28 | Train e:  89.79, T l:  0.2273 | Val e:  77.67 | Test e:  79.71 
| Epoch   29 | Train e:  94.52, T l:  0.1556 | Val e:  78.16 | Test e:  79.95 
| Epoch   30 | Train e:  91.73, T l:  0.1995 | Val e:  76.46 | Test e:  79.95 
| Epoch   31 | Train e:  91.73, T l:  0.2033 | Val e:  77.91 | Test e:  78.02 
| Epoch   32 | Train e:  95.30, T l:  0.1381 | Val e:  77.67 | Test e:  80.68 
| Epoch   33 | Train e:  89.64, T l:  0.2512 | Val e:  77.91 | Test e:  78.50 
| Epoch   34 | Train e:  94.67, T l:  0.1442 | Val e:  74.27 | Test e:  83.57 
| Epoch   35 | Train e:  93.76, T l:  0.1524 | Val e:  78.40 | Test e:  83.09 
| Epoch   36 | Train e:  93.85, T l:  0.1557 | Val e:  76.94 | Test e:  80.92 
| Epoch   37 | Train e:  92.55, T l:  0.1912 | Val e:  77.18 | Test e:  80.43 
